phase,timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
2,1721569,1.0046,1.57,0.12,0.071,0.132,0.034,0.463,0.18
2,1722569,1.5272,1.62,0.105,0.062,0.175,0.023,0.461,0.174
2,1723569,0.081,1.57,0.11,0.057,0.15,0.019,0.483,0.181
2,1724569,2.042,1.58,0.098,0.073,0.142,0.037,0.467,0.183
2,1725569,-1.0114,1.64,0.104,0.073,0.168,0.025,0.459,0.171
2,1726569,0.7186,1.7,0.125,0.062,0.162,0.02,0.458,0.173
2,1727569,1.7838,1.68,0.114,0.069,0.132,0.04,0.464,0.181
2,1728569,1.9542,1.67,0.133,0.074,0.149,0.033,0.449,0.162
2,1729569,1.052,1.6,0.125,0.068,0.154,0.035,0.456,0.162
2,1730569,1.8526,1.71,0.137,0.075,0.166,0.034,0.446,0.142
2,1731569,0.8268,1.61,0.109,0.059,0.171,0.034,0.463,0.164
2,1732569,1.885,1.5,0.109,0.071,0.165,0.026,0.449,0.18
2,1733569,1.361,1.7,0.125,0.061,0.15,0.027,0.463,0.174
2,1734569,0.5754,1.63,0.14,0.064,0.165,0.019,0.456,0.156
2,1735569,0.8176,1.65,0.101,0.064,0.167,0.021,0.469,0.178
2,1736569,0.944,1.77,0.106,0.064,0.18,0.028,0.463,0.159
2,1737569,1.6768,1.5,0.111,0.065,0.177,0.032,0.452,0.163
2,1738569,-0.1224,1.67,0.112,0.069,0.183,0.024,0.449,0.163
2,1739569,0.1898,1.77,0.105,0.069,0.176,0.026,0.471,0.153
2,1740569,1.0372,1.64,0.118,0.069,0.162,0.029,0.459,0.163
2,1741569,0.1244,1.74,0.108,0.064,0.14,0.049,0.47,0.169
2,1742569,3.088,1.57,0.109,0.067,0.148,0.038,0.46,0.178
2,1743569,-1.168,1.67,0.086,0.072,0.162,0.036,0.47,0.174
2,1744569,0.2074,1.7,0.102,0.063,0.182,0.031,0.462,0.16
2,1745569,-0.57,1.6,0.096,0.074,0.178,0.04,0.453,0.159
2,1746569,0.535,1.76,0.109,0.067,0.131,0.038,0.466,0.189
2,1747569,2.0032,1.74,0.103,0.067,0.165,0.032,0.465,0.168
2,1748569,1.6452,1.65,0.105,0.089,0.166,0.037,0.454,0.149
2,1749569,-0.4748,1.71,0.124,0.067,0.148,0.032,0.469,0.16
2,1750569,2.4992,1.72,0.111,0.067,0.167,0.046,0.46,0.149
2,1751569,1.398,1.57,0.114,0.075,0.139,0.052,0.453,0.167
2,1752569,0.7732,1.64,0.108,0.078,0.151,0.049,0.45,0.164
2,1753569,0.1058,1.71,0.118,0.067,0.148,0.041,0.458,0.168
2,1754569,0.4414,1.81,0.112,0.074,0.16,0.044,0.463,0.147
2,1755569,2.1266,1.65,0.13,0.061,0.155,0.034,0.462,0.158
2,1756569,0.8154,1.81,0.11,0.084,0.18,0.033,0.453,0.14
2,1757569,1.2266,1.61,0.115,0.065,0.173,0.033,0.469,0.145
2,1758569,1.32,1.67,0.119,0.072,0.147,0.037,0.464,0.161
2,1759569,-1.1188,1.82,0.103,0.073,0.157,0.031,0.466,0.17
2,1760569,1.43,1.64,0.111,0.075,0.136,0.04,0.479,0.159
2,1761569,-0.076,1.64,0.12,0.072,0.126,0.038,0.462,0.182
2,1762569,-0.5248,1.69,0.082,0.077,0.162,0.03,0.464,0.185
2,1763569,1.4466,1.74,0.104,0.084,0.18,0.041,0.439,0.152
2,1764569,2.9086,1.75,0.111,0.058,0.152,0.024,0.474,0.181
2,1765569,2.1524,1.75,0.092,0.072,0.174,0.032,0.458,0.172
2,1766569,1.364,1.61,0.093,0.055,0.157,0.038,0.477,0.18
2,1767569,-0.524,1.72,0.102,0.065,0.147,0.034,0.468,0.184
2,1768569,-0.444,1.73,0.106,0.065,0.176,0.027,0.456,0.17
2,1769569,2.0184,1.81,0.123,0.07,0.142,0.034,0.462,0.169
2,1770569,1.7238,1.71,0.111,0.072,0.175,0.04,0.45,0.152
2,1771569,0.012,1.66,0.117,0.075,0.185,0.028,0.447,0.148
2,1772569,0.803,1.67,0.096,0.094,0.163,0.045,0.436,0.166
2,1773569,0.5592,1.71,0.1,0.081,0.169,0.027,0.45,0.173
2,1774569,1.5646,1.8,0.095,0.083,0.176,0.036,0.446,0.164
2,1775569,2.3832,1.67,0.076,0.075,0.178,0.036,0.448,0.187
2,1776569,0.3052,1.72,0.088,0.066,0.151,0.028,0.466,0.201
2,1777569,1.2772,1.73,0.12,0.067,0.168,0.03,0.448,0.167
2,1778569,1.076,1.57,0.111,0.056,0.171,0.023,0.473,0.166
2,1779569,-0.104,1.73,0.115,0.065,0.146,0.025,0.454,0.195
2,1780569,1.674,1.65,0.114,0.064,0.168,0.028,0.455,0.171
2,1781569,2.072,1.79,0.112,0.069,0.152,0.024,0.455,0.188
2,1782569,0.884,1.63,0.103,0.088,0.144,0.049,0.453,0.163
2,1783569,-0.336,1.69,0.108,0.06,0.159,0.03,0.468,0.175
2,1784569,1.3204,1.79,0.116,0.066,0.137,0.038,0.465,0.178
2,1785569,-0.248,1.69,0.102,0.066,0.162,0.026,0.465,0.179
2,1786569,2.758,1.66,0.108,0.06,0.149,0.031,0.459,0.193
2,1787569,-0.0714,1.82,0.1,0.067,0.169,0.026,0.454,0.184
2,1788569,-0.112,1.59,0.111,0.075,0.149,0.03,0.453,0.182
2,1789569,0.204,1.52,0.117,0.073,0.155,0.03,0.46,0.165
2,1790569,-0.412,1.54,0.116,0.06,0.154,0.037,0.453,0.18
2,1791569,0.6686,1.62,0.105,0.069,0.159,0.037,0.467,0.163
2,1792569,-0.2788,1.63,0.123,0.059,0.135,0.037,0.467,0.179
2,1793569,1.3546,1.7,0.132,0.066,0.155,0.029,0.454,0.164
2,1794569,0.756,1.67,0.134,0.068,0.154,0.03,0.461,0.153
2,1795569,1.556,1.59,0.124,0.058,0.157,0.031,0.465,0.165
2,1796569,0.728,1.65,0.124,0.067,0.146,0.028,0.451,0.184
2,1797569,2.11,1.63,0.116,0.057,0.167,0.022,0.478,0.16
2,1798569,1.0512,1.57,0.144,0.059,0.147,0.023,0.463,0.164
2,1799569,2.748,1.54,0.137,0.062,0.15,0.021,0.465,0.165
2,1800569,0.0964,1.61,0.161,0.047,0.145,0.017,0.468,0.162
2,1801569,-1.43,1.62,0.166,0.056,0.145,0.017,0.461,0.155
2,1802569,3.858,1.65,0.126,0.06,0.157,0.023,0.469,0.165
2,1803569,1.142,1.61,0.16,0.042,0.14,0.016,0.461,0.181
2,1804569,0.688,1.49,0.155,0.052,0.148,0.006,0.483,0.156
2,1805569,-0.39,1.49,0.173,0.047,0.15,0.011,0.461,0.158
2,1806569,-0.5854,1.55,0.164,0.05,0.141,0.015,0.467,0.163
2,1807569,1.4986,1.7,0.149,0.054,0.143,0.01,0.466,0.178
2,1808569,-0.874,1.72,0.146,0.047,0.169,0.009,0.469,0.16
2,1809569,0.682,1.54,0.153,0.043,0.148,0.006,0.484,0.166
2,1810569,1.874,1.64,0.146,0.039,0.16,0.005,0.48,0.17
2,1811569,-0.2482,1.69,0.168,0.045,0.169,0.004,0.468,0.146
2,1812569,-0.3888,1.61,0.174,0.04,0.137,0.006,0.474,0.169
2,1813569,-1.2628,1.6,0.163,0.052,0.159,0.005,0.459,0.162
2,1814569,0.1746,1.56,0.166,0.048,0.155,0.006,0.469,0.156
2,1815569,-0.3334,1.68,0.164,0.051,0.152,0.005,0.468,0.16
2,1816569,0.3912,1.56,0.169,0.05,0.153,0.006,0.467,0.155
2,1817569,0.642,1.6,0.149,0.057,0.153,0.008,0.463,0.17
2,1818569,1.296,1.55,0.156,0.041,0.158,0.007,0.472,0.166
2,1819569,0.3306,1.67,0.14,0.049,0.179,0.01,0.455,0.167
2,1820569,0.304,1.61,0.167,0.044,0.139,0.009,0.469,0.172
2,1821569,-0.4034,1.56,0.159,0.056,0.16,0.012,0.449,0.164
2,1822569,-0.0088,1.58,0.165,0.049,0.161,0.007,0.47,0.148
2,1823569,0.086,1.6,0.152,0.04,0.154,0.008,0.477,0.169
2,1824569,2.5178,1.6,0.156,0.046,0.152,0.006,0.472,0.168
2,1825569,-0.1626,1.57,0.156,0.042,0.15,0.008,0.476,0.168
2,1826569,0.106,1.55,0.166,0.046,0.158,0.009,0.465,0.156
2,1827569,0.3178,1.62,0.147,0.044,0.162,0.004,0.474,0.169
2,1828569,-0.0134,1.59,0.151,0.048,0.162,0.003,0.469,0.167
2,1829569,1.1986,1.59,0.174,0.041,0.146,0.008,0.47,0.161
2,1830569,1.1546,1.61,0.158,0.042,0.147,0.006,0.478,0.169
2,1831569,1.3052,1.62,0.162,0.05,0.152,0.01,0.474,0.152
2,1832569,0.332,1.58,0.135,0.045,0.15,0.008,0.48,0.182
2,1833569,0.6566,1.58,0.179,0.035,0.143,0.006,0.473,0.164
2,1834569,1.0532,1.59,0.147,0.049,0.148,0.009,0.487,0.16
2,1835569,-1.8374,1.68,0.142,0.037,0.157,0.004,0.482,0.178
2,1836569,2.1806,1.53,0.128,0.047,0.136,0.004,0.51,0.175
2,1837569,1.6578,1.59,0.162,0.045,0.153,0.006,0.488,0.146
2,1838569,0.682,1.46,0.149,0.041,0.143,0.011,0.495,0.161
2,1839569,0.7254,1.6,0.167,0.05,0.134,0.007,0.478,0.164
2,1840569,-0.1574,1.57,0.145,0.053,0.135,0.015,0.486,0.166
2,1841569,1.632,1.61,0.149,0.033,0.135,0.01,0.5,0.173
2,1842569,3.334,1.61,0.144,0.042,0.126,0.011,0.506,0.171
2,1843569,0.408,1.58,0.139,0.041,0.139,0.002,0.51,0.169
2,1844569,1.082,1.58,0.138,0.04,0.146,0.007,0.509,0.16
2,1845569,0.076,1.6,0.158,0.053,0.13,0.008,0.49,0.161
2,1846569,0.478,1.54,0.159,0.05,0.136,0.005,0.491,0.159
2,1847569,-0.0374,1.55,0.138,0.041,0.146,0.004,0.485,0.186
2,1848569,0.362,1.62,0.153,0.051,0.148,0.005,0.474,0.169
2,1849569,0.46,1.54,0.147,0.046,0.129,0.009,0.498,0.171
2,1850569,2.1778,1.62,0.161,0.038,0.128,0.004,0.501,0.168
2,1851569,0.9502,1.54,0.152,0.042,0.144,0.008,0.49,0.164
2,1852569,0.0952,1.65,0.154,0.046,0.138,0.01,0.493,0.159
2,1853569,2.43,1.58,0.142,0.039,0.151,0.004,0.494,0.17
2,1854569,-0.154,1.54,0.162,0.047,0.134,0.009,0.481,0.167
2,1855569,-0.378,1.6,0.153,0.031,0.134,0.016,0.488,0.178
2,1856569,-0.69,1.6,0.131,0.056,0.16,0.012,0.484,0.157
2,1857569,1.694,1.62,0.138,0.042,0.131,0.011,0.496,0.182
2,1858569,1.1726,1.52,0.157,0.039,0.126,0.006,0.493,0.179
2,1859569,1.082,1.5,0.157,0.027,0.133,0.007,0.504,0.172
2,1860569,0.764,1.45,0.141,0.039,0.126,0.01,0.495,0.189
2,1861569,1.0446,1.42,0.124,0.045,0.156,0.01,0.496,0.169
2,1862569,1.984,1.54,0.151,0.032,0.131,0.015,0.499,0.172
2,1863569,1.9994,1.6,0.146,0.036,0.155,0.011,0.485,0.167
2,1864569,1.566,1.48,0.141,0.033,0.132,0.01,0.494,0.19
2,1865569,-0.166,1.6,0.145,0.036,0.131,0.008,0.501,0.179
2,1866569,0.656,1.51,0.156,0.037,0.138,0.01,0.479,0.18
2,1867569,1.786,1.63,0.152,0.042,0.124,0.013,0.497,0.172
2,1868569,0.4866,1.53,0.167,0.042,0.119,0.009,0.488,0.175
2,1869569,0.996,1.49,0.133,0.039,0.145,0.008,0.498,0.177
2,1870569,0.708,1.65,0.142,0.043,0.14,0.008,0.483,0.184
2,1871569,-0.54,1.57,0.139,0.044,0.112,0.013,0.484,0.208
2,1872569,0.9032,1.62,0.148,0.043,0.153,0.014,0.483,0.159
2,1873569,-0.1254,1.6,0.141,0.033,0.136,0.008,0.5,0.182
2,1874569,2.2006,1.4,0.126,0.037,0.131,0.009,0.513,0.184
2,1875569,0.4266,1.67,0.139,0.031,0.124,0.008,0.492,0.206
2,1876569,2.65,1.45,0.154,0.038,0.126,0.009,0.488,0.185
2,1877569,-0.3854,1.58,0.138,0.054,0.129,0.004,0.481,0.194
2,1878569,1.932,1.57,0.145,0.03,0.134,0.004,0.502,0.185
2,1879569,2.346,1.52,0.151,0.039,0.123,0.012,0.487,0.188
2,1880569,1.5294,1.49,0.138,0.036,0.14,0.012,0.492,0.182
2,1881569,2.814,1.44,0.145,0.049,0.134,0.015,0.48,0.177
2,1882569,0.6312,1.58,0.148,0.038,0.133,0.011,0.489,0.181
2,1883569,1.168,1.51,0.129,0.042,0.129,0.015,0.487,0.198
2,1884569,-0.064,1.5,0.126,0.044,0.139,0.015,0.504,0.172
2,1885569,1.6972,1.48,0.124,0.044,0.138,0.007,0.497,0.19
2,1886569,0.7866,1.58,0.153,0.039,0.119,0.015,0.496,0.178
2,1887569,-0.406,1.46,0.163,0.034,0.126,0.01,0.496,0.171
2,1888569,1.0026,1.59,0.14,0.038,0.126,0.012,0.496,0.188
2,1889569,-0.116,1.55,0.147,0.03,0.129,0.008,0.506,0.18
2,1890569,0.2532,1.58,0.166,0.035,0.146,0.01,0.475,0.168
2,1891569,0.692,1.48,0.137,0.035,0.138,0.009,0.503,0.178
2,1892569,0.881,1.54,0.146,0.037,0.138,0.014,0.497,0.168
2,1893569,1.0398,1.62,0.112,0.039,0.143,0.013,0.502,0.191
2,1894569,-0.064,1.58,0.148,0.033,0.145,0.007,0.506,0.161
2,1895569,1.0986,1.67,0.144,0.046,0.14,0.02,0.484,0.166
2,1896569,1.106,1.38,0.161,0.037,0.136,0.015,0.485,0.166
2,1897569,1.1606,1.41,0.159,0.025,0.136,0.008,0.505,0.167
2,1898569,1.548,1.66,0.123,0.039,0.132,0.014,0.508,0.184
2,1899569,0.966,1.57,0.141,0.037,0.117,0.011,0.499,0.195
2,1900569,0.9526,1.59,0.149,0.044,0.16,0.007,0.497,0.143
2,1901569,-0.312,1.57,0.136,0.045,0.136,0.017,0.503,0.163
2,1902569,2.1106,1.64,0.147,0.042,0.131,0.015,0.494,0.171
2,1903569,1.9328,1.53,0.109,0.053,0.153,0.017,0.496,0.172
2,1904569,1.52,1.62,0.146,0.04,0.145,0.008,0.501,0.16
2,1905569,-0.2794,1.48,0.137,0.043,0.139,0.012,0.505,0.164
2,1906569,1.37,1.57,0.143,0.04,0.154,0.001,0.494,0.168
2,1907569,-0.9448,1.62,0.128,0.043,0.17,0.013,0.487,0.159
2,1908569,0.5072,1.58,0.146,0.04,0.158,0.012,0.488,0.156
2,1909569,0.6792,1.53,0.121,0.055,0.148,0.01,0.49,0.176
2,1910569,0.916,1.47,0.147,0.045,0.136,0.012,0.487,0.173
2,1911569,0.37,1.49,0.138,0.04,0.167,0.008,0.482,0.165
2,1912569,0.27,1.44,0.137,0.04,0.156,0.005,0.493,0.169
2,1913569,-0.1962,1.65,0.154,0.046,0.139,0.011,0.484,0.166
2,1914569,-0.1874,1.58,0.145,0.044,0.144,0.012,0.495,0.16
2,1915569,-0.5034,1.61,0.155,0.048,0.143,0.011,0.474,0.169
2,1916569,0.382,1.49,0.168,0.042,0.15,0.01,0.472,0.158
2,1917569,0.7888,1.5,0.128,0.043,0.155,0.011,0.496,0.167
2,1918569,1.4592,1.54,0.146,0.055,0.167,0.011,0.477,0.144
2,1919569,0.464,1.6,0.143,0.052,0.171,0.008,0.467,0.159
2,1920569,0.2466,1.64,0.125,0.049,0.171,0.008,0.477,0.17
2,1921569,0.2526,1.51,0.158,0.054,0.16,0.009,0.464,0.155
2,1922569,0.092,1.56,0.138,0.064,0.144,0.009,0.477,0.168
2,1923569,2.128,1.63,0.133,0.061,0.15,0.008,0.475,0.173
2,1924569,1.1622,1.61,0.143,0.063,0.156,0.012,0.469,0.157
2,1925569,1.7906,1.61,0.142,0.053,0.147,0.013,0.476,0.169
2,1926569,-0.074,1.57,0.129,0.055,0.15,0.006,0.485,0.175
2,1927569,1.174,1.69,0.145,0.046,0.136,0.01,0.482,0.181
2,1928569,0.4266,1.49,0.155,0.041,0.152,0.012,0.486,0.154
2,1929569,3.2176,1.6,0.15,0.053,0.161,0.008,0.463,0.165
2,1930569,1.0826,1.52,0.15,0.056,0.151,0.01,0.459,0.174
2,1931569,0.6554,1.53,0.124,0.06,0.154,0.011,0.485,0.166
2,1932569,-0.1214,1.55,0.142,0.046,0.141,0.009,0.485,0.177
2,1933569,2.4074,1.6,0.125,0.047,0.149,0.005,0.49,0.184
2,1934569,1.6434,1.69,0.151,0.046,0.144,0.004,0.485,0.17
2,1935569,0.2252,1.54,0.138,0.047,0.137,0.008,0.493,0.177
2,1936569,1.46,1.57,0.127,0.057,0.173,0.009,0.478,0.156
2,1937569,0.0322,1.53,0.132,0.045,0.15,0.013,0.501,0.159
2,1938569,0.648,1.57,0.127,0.054,0.15,0.008,0.482,0.179
2,1939569,0.368,1.59,0.134,0.045,0.141,0.013,0.487,0.18
2,1940569,0.1654,1.53,0.131,0.053,0.149,0.005,0.481,0.181
2,1941569,0.8088,1.49,0.144,0.048,0.159,0.006,0.477,0.166
2,1942569,1.2694,1.69,0.149,0.05,0.145,0.009,0.481,0.166
2,1943569,-0.332,1.57,0.126,0.056,0.15,0.007,0.482,0.179
2,1944569,1.092,1.53,0.121,0.058,0.152,0.008,0.484,0.177
2,1945569,1.098,1.61,0.143,0.051,0.165,0.006,0.477,0.158
2,1946569,1.592,1.55,0.133,0.048,0.145,0.007,0.484,0.183
2,1947569,1.984,1.47,0.143,0.055,0.141,0.009,0.47,0.182
2,1948569,-0.534,1.58,0.16,0.053,0.136,0.007,0.479,0.165
2,1949569,2.2466,1.53,0.144,0.046,0.133,0.013,0.481,0.183
2,1950569,0.9846,1.56,0.161,0.048,0.137,0.006,0.479,0.169
2,1951569,1.3358,1.52,0.145,0.059,0.139,0.012,0.477,0.168
2,1952569,0.7806,1.44,0.148,0.043,0.14,0.004,0.495,0.17
2,1953569,1.396,1.59,0.148,0.053,0.138,0.011,0.477,0.173
2,1954569,0.9706,1.6,0.158,0.05,0.138,0.005,0.477,0.172
2,1955569,0.8942,1.67,0.14,0.049,0.146,0.005,0.489,0.171
2,1956569,1.414,1.65,0.147,0.045,0.122,0.007,0.492,0.187
2,1957569,0.48,1.57,0.153,0.032,0.128,0.003,0.502,0.182
2,1958569,1.602,1.5,0.14,0.048,0.141,0.006,0.487,0.178
2,1959569,1.4926,1.66,0.14,0.043,0.137,0.008,0.495,0.177
2,1960569,2.896,1.51,0.13,0.059,0.138,0.006,0.484,0.183
2,1961569,0.506,1.55,0.134,0.056,0.131,0.013,0.488,0.178
2,1962569,0.424,1.48,0.157,0.053,0.129,0.01,0.473,0.178
2,1963569,0.9794,1.58,0.145,0.046,0.121,0.011,0.487,0.19
2,1964569,1.046,1.57,0.152,0.054,0.131,0.005,0.482,0.176
2,1965569,0.292,1.38,0.173,0.03,0.113,0.004,0.49,0.19
2,1966569,-1.046,1.42,0.148,0.041,0.136,0.002,0.498,0.175
2,1967569,0.5292,1.65,0.159,0.045,0.124,0.005,0.489,0.178
2,1968569,0.55,1.56,0.152,0.043,0.118,0.006,0.495,0.186
2,1969569,2.5152,1.52,0.145,0.053,0.128,0.005,0.483,0.186
2,1970569,0.9886,1.47,0.164,0.054,0.148,0.004,0.481,0.149
2,1971569,-0.736,1.47,0.154,0.038,0.099,0.009,0.498,0.202
2,1972569,1.6782,1.51,0.144,0.046,0.149,0.006,0.487,0.168
2,1973569,1.1868,1.67,0.146,0.046,0.148,0.007,0.481,0.172
2,1974569,0.758,1.6,0.18,0.039,0.125,0.004,0.489,0.163
2,1975569,-0.006,1.4,0.166,0.039,0.132,0.004,0.499,0.16
2,1976569,2.124,1.52,0.149,0.035,0.131,0.008,0.505,0.172
2,1977569,-1.1872,1.51,0.16,0.042,0.113,0.016,0.487,0.182
2,1978569,0.876,1.41,0.154,0.049,0.12,0.017,0.481,0.179
2,1979569,0.4242,1.55,0.157,0.048,0.127,0.016,0.479,0.173
2,1980569,0.1302,1.51,0.152,0.037,0.131,0.013,0.501,0.166
2,1981569,0.074,1.45,0.134,0.048,0.143,0.014,0.494,0.167
2,1982569,1.042,1.55,0.154,0.051,0.134,0.009,0.481,0.171
2,1983569,1.8306,1.63,0.166,0.047,0.113,0.012,0.489,0.173
2,1984569,1.4386,1.53,0.141,0.049,0.13,0.009,0.491,0.18
2,1985569,0.332,1.66,0.148,0.039,0.127,0.003,0.503,0.18
2,1986569,-0.128,1.57,0.137,0.046,0.143,0.006,0.501,0.167
2,1987569,-0.3288,1.59,0.139,0.043,0.129,0.007,0.497,0.185
2,1988569,-0.4174,1.62,0.135,0.041,0.118,0.009,0.501,0.196
2,1989569,1.5044,1.65,0.129,0.05,0.122,0.007,0.511,0.181
2,1990569,-0.504,1.53,0.146,0.051,0.131,0.002,0.493,0.177
2,1991569,0.9118,1.63,0.142,0.038,0.167,0.005,0.489,0.159
2,1992569,-0.716,1.52,0.148,0.048,0.115,0.009,0.498,0.182
2,1993569,0.782,1.62,0.137,0.053,0.156,0.007,0.493,0.154
2,1994569,-0.558,1.49,0.16,0.053,0.137,0.005,0.481,0.164
2,1995569,1.5666,1.74,0.133,0.04,0.152,0.001,0.508,0.166
2,1996569,-0.3474,1.61,0.181,0.038,0.115,0.002,0.494,0.17
2,1997569,-0.708,1.47,0.158,0.042,0.135,0.003,0.5,0.162
2,1998569,-0.722,1.53,0.152,0.039,0.135,0.005,0.492,0.177
2,1999569,1.8372,1.66,0.17,0.055,0.15,0.008,0.481,0.136
2,2000569,-0.178,1.53,0.164,0.04,0.127,0.004,0.495,0.17
2,2001569,-0.6026,1.52,0.136,0.053,0.149,0.002,0.486,0.174
2,2002569,-0.336,1.51,0.135,0.049,0.136,0.005,0.506,0.169
2,2003569,0.2986,1.54,0.165,0.046,0.154,0.002,0.477,0.156
2,2004569,1.1484,1.57,0.136,0.038,0.153,0.004,0.496,0.173
2,2005569,-1.2948,1.64,0.138,0.056,0.158,0.008,0.486,0.154
2,2006569,1.0846,1.6,0.15,0.041,0.157,0.005,0.49,0.157
2,2007040,1.1986,1.63,0.1338,0.051,0.1614,0.0021,0.4926,0.1592
