timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
389000,2.3944,1.83,0.15,0.138,0.009,0.004,0.556,0.143
390000,3.083,2.02,0.127,0.166,0.011,0.006,0.533,0.157
391000,2.849,1.95,0.142,0.15,0.013,0.004,0.548,0.143
392000,2.597,2.06,0.131,0.174,0.016,0.002,0.527,0.15
393000,5.5984,1.9,0.143,0.153,0.011,0.009,0.541,0.143
394000,1.417,1.89,0.148,0.139,0.009,0.005,0.56,0.139
395000,4.5764,1.9,0.136,0.161,0.005,0.009,0.532,0.157
396000,2.269,1.97,0.148,0.138,0.011,0.006,0.552,0.145
397000,5.923,2.04,0.146,0.134,0.008,0.002,0.557,0.153
398000,4.3654,2.0,0.133,0.154,0.013,0.005,0.528,0.167
399000,4.496,2.04,0.135,0.158,0.005,0.007,0.535,0.16
400000,1.511,1.85,0.153,0.142,0.006,0.007,0.539,0.153
401000,1.1764,1.9,0.132,0.149,0.011,0.009,0.547,0.152
402000,3.113,2.07,0.136,0.165,0.007,0.004,0.537,0.151
403000,0.8874,1.83,0.142,0.15,0.006,0.012,0.536,0.154
404000,2.319,1.9,0.15,0.148,0.004,0.006,0.545,0.147
405000,1.4358,2.02,0.119,0.165,0.015,0.001,0.531,0.169
406000,1.6684,1.89,0.127,0.152,0.015,0.011,0.523,0.172
407000,3.7194,2.04,0.143,0.135,0.012,0.01,0.535,0.165
408000,2.5332,1.93,0.128,0.147,0.009,0.011,0.537,0.168
409000,2.385,2.03,0.123,0.143,0.01,0.009,0.543,0.172
410000,3.9818,1.98,0.118,0.141,0.015,0.019,0.538,0.169
411000,4.489,1.82,0.145,0.115,0.012,0.013,0.556,0.159
412000,3.4552,2.01,0.149,0.138,0.003,0.013,0.555,0.142
413000,-0.118,2.05,0.131,0.137,0.013,0.016,0.545,0.158
414000,4.255,1.99,0.137,0.122,0.016,0.012,0.555,0.158
415000,3.197,1.98,0.131,0.133,0.017,0.019,0.534,0.166
416000,4.492,1.94,0.131,0.139,0.013,0.006,0.541,0.17
417000,4.429,1.82,0.141,0.127,0.017,0.012,0.536,0.167
418000,3.4232,1.92,0.132,0.143,0.016,0.012,0.529,0.168
419000,3.275,2.05,0.125,0.151,0.019,0.012,0.541,0.152
420000,4.666,2.03,0.127,0.138,0.011,0.009,0.537,0.178
421000,4.091,1.99,0.125,0.136,0.027,0.023,0.519,0.17
422000,3.457,1.81,0.153,0.122,0.018,0.015,0.525,0.167
423000,2.274,1.98,0.115,0.16,0.028,0.024,0.492,0.181
424000,2.88,1.99,0.132,0.127,0.027,0.021,0.535,0.158
425000,1.897,1.97,0.141,0.126,0.023,0.018,0.53,0.162
426000,2.529,1.86,0.154,0.134,0.025,0.01,0.515,0.162
427000,2.686,1.8,0.138,0.121,0.015,0.024,0.534,0.168
428000,2.518,1.96,0.12,0.123,0.024,0.022,0.515,0.196
429000,5.812,1.87,0.149,0.11,0.02,0.02,0.522,0.179
430000,-0.129,1.98,0.127,0.136,0.015,0.018,0.499,0.205
431000,1.854,1.96,0.134,0.128,0.022,0.015,0.52,0.181
432000,2.149,1.96,0.127,0.145,0.015,0.019,0.511,0.183
433000,0.986,1.88,0.138,0.126,0.016,0.014,0.527,0.179
434000,2.117,1.84,0.143,0.128,0.028,0.028,0.5,0.173
435000,2.241,1.93,0.162,0.112,0.019,0.013,0.532,0.162
436000,1.892,1.94,0.136,0.132,0.017,0.019,0.506,0.19
437000,1.46,1.89,0.157,0.118,0.017,0.016,0.535,0.157
438000,3.6528,1.85,0.175,0.1,0.027,0.018,0.519,0.161
439000,3.884,2.02,0.153,0.11,0.02,0.014,0.529,0.174
440000,4.7756,2.05,0.154,0.111,0.022,0.026,0.524,0.163
441000,4.2308,2.12,0.152,0.118,0.03,0.022,0.512,0.166
442000,2.2038,1.99,0.138,0.126,0.027,0.02,0.525,0.164
443000,4.5758,1.9,0.145,0.122,0.021,0.018,0.546,0.148
444000,3.2344,1.83,0.147,0.128,0.015,0.015,0.53,0.165
445000,0.478,1.91,0.148,0.13,0.019,0.016,0.516,0.171
446000,-0.2372,2.03,0.136,0.137,0.013,0.013,0.525,0.176
447000,4.266,1.95,0.153,0.116,0.013,0.015,0.529,0.174
448000,4.1814,1.89,0.151,0.113,0.023,0.016,0.525,0.172
449000,1.6822,1.93,0.139,0.125,0.019,0.014,0.524,0.179
450000,3.945,1.9,0.143,0.127,0.028,0.007,0.539,0.156
451000,4.76,1.88,0.158,0.117,0.025,0.013,0.521,0.166
452000,3.3384,1.93,0.143,0.132,0.018,0.012,0.54,0.155
453000,2.72,1.99,0.138,0.129,0.026,0.011,0.537,0.159
454000,2.796,1.97,0.14,0.135,0.046,0.008,0.521,0.15
455000,3.0844,2.09,0.128,0.146,0.022,0.004,0.54,0.16
456000,3.986,2.02,0.127,0.162,0.021,0.004,0.538,0.148
457000,4.2244,1.99,0.148,0.142,0.029,0.007,0.526,0.148
458000,2.9818,1.99,0.134,0.137,0.014,0.005,0.551,0.159
459000,4.973,1.84,0.158,0.111,0.022,0.01,0.564,0.135
460000,1.5224,2.06,0.135,0.127,0.032,0.006,0.541,0.159
461000,3.282,2.0,0.129,0.137,0.031,0.005,0.548,0.15
462000,4.376,1.96,0.138,0.138,0.012,0.003,0.567,0.142
463000,4.645,1.93,0.145,0.123,0.021,0.012,0.565,0.134
464000,4.465,1.97,0.143,0.13,0.014,0.006,0.569,0.138
465000,4.305,1.96,0.144,0.128,0.021,0.01,0.562,0.135
466000,3.305,1.95,0.141,0.13,0.013,0.006,0.556,0.154
467000,1.581,1.96,0.129,0.132,0.014,0.012,0.561,0.152
468000,-0.2,2.13,0.109,0.155,0.021,0.006,0.551,0.158
469000,5.0052,1.98,0.14,0.127,0.021,0.017,0.544,0.151
470000,3.864,2.1,0.129,0.14,0.014,0.012,0.555,0.15
471000,2.559,1.88,0.154,0.108,0.016,0.008,0.578,0.136
472000,2.372,1.92,0.158,0.116,0.014,0.008,0.576,0.128
473000,3.493,1.96,0.136,0.141,0.009,0.004,0.562,0.148
474000,3.118,2.0,0.138,0.123,0.013,0.006,0.584,0.136
475000,2.505,2.05,0.131,0.14,0.012,0.007,0.563,0.147
476000,2.543,1.93,0.145,0.134,0.012,0.009,0.57,0.13
477000,2.403,1.97,0.138,0.13,0.012,0.01,0.572,0.138
478000,4.523,1.89,0.139,0.137,0.014,0.005,0.577,0.128
479000,3.3024,1.95,0.144,0.128,0.007,0.008,0.579,0.134
480000,0.0642,1.85,0.126,0.129,0.01,0.016,0.575,0.144
481000,-0.159,2.01,0.141,0.125,0.005,0.006,0.572,0.151
482000,2.1,1.98,0.143,0.128,0.006,0.007,0.575,0.141
483000,2.876,1.95,0.134,0.133,0.012,0.01,0.576,0.135
484000,4.794,1.98,0.148,0.127,0.014,0.007,0.576,0.128
485000,-0.224,1.95,0.159,0.119,0.008,0.006,0.582,0.126
486000,2.986,1.97,0.144,0.136,0.009,0.005,0.575,0.131
487000,3.332,1.93,0.168,0.119,0.008,0.006,0.581,0.118
488000,2.589,1.78,0.176,0.105,0.009,0.008,0.586,0.116
489000,3.5934,1.87,0.155,0.13,0.011,0.006,0.576,0.122
490000,1.944,1.96,0.167,0.118,0.013,0.004,0.583,0.115
491000,3.154,1.86,0.139,0.135,0.017,0.009,0.57,0.13
492000,2.964,1.9,0.167,0.125,0.011,0.004,0.584,0.109
493000,2.66,1.83,0.166,0.118,0.014,0.003,0.59,0.109
494000,3.916,1.89,0.17,0.109,0.016,0.003,0.587,0.115
495000,4.697,1.86,0.161,0.116,0.008,0.005,0.594,0.116
496000,2.191,1.85,0.181,0.114,0.011,0.001,0.588,0.105
497000,3.771,1.97,0.158,0.125,0.008,0.002,0.587,0.12
498000,2.525,1.89,0.159,0.111,0.017,0.004,0.587,0.122
499000,3.83,1.9,0.138,0.134,0.011,0.005,0.595,0.117
500000,1.647,2.16,0.138,0.133,0.016,0.002,0.582,0.129
501000,3.185,2.06,0.13,0.134,0.015,0.001,0.581,0.139
501760,3.006,2.01,0.1237,0.1408,0.0066,0.0026,0.5961,0.1303
