timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1207521,3.9834,2.14,0.115,0.233,0.005,0.0,0.603,0.044
1208521,3.294,1.91,0.136,0.221,0.006,0.003,0.604,0.03
1209521,0.953,2.08,0.135,0.212,0.008,0.001,0.61,0.034
1210521,1.706,1.96,0.136,0.224,0.004,0.0,0.61,0.026
1211521,2.544,2.02,0.14,0.212,0.001,0.002,0.622,0.023
1212521,-0.5,1.83,0.143,0.21,0.001,0.005,0.615,0.026
1213521,4.326,1.97,0.14,0.216,0.006,0.001,0.605,0.032
1214521,4.691,1.99,0.15,0.206,0.005,0.002,0.611,0.026
1215521,-0.203,2.07,0.151,0.197,0.004,0.002,0.618,0.028
1216521,3.9666,2.03,0.147,0.205,0.007,0.007,0.595,0.039
1217521,0.228,1.85,0.143,0.203,0.008,0.001,0.609,0.036
1218521,2.905,2.0,0.157,0.202,0.009,0.003,0.597,0.032
1219521,0.659,2.08,0.133,0.22,0.007,0.003,0.594,0.043
1220521,4.097,2.05,0.128,0.235,0.007,0.003,0.589,0.038
1221521,5.639,2.09,0.134,0.226,0.005,0.001,0.601,0.033
1222521,4.1814,2.16,0.132,0.21,0.007,0.004,0.6,0.047
1223521,3.0386,1.95,0.138,0.22,0.008,0.002,0.595,0.037
1224521,-0.315,2.13,0.13,0.226,0.009,0.004,0.585,0.046
1225521,2.821,1.88,0.147,0.211,0.008,0.003,0.601,0.03
1226521,4.841,2.0,0.136,0.214,0.005,0.007,0.607,0.031
1227521,4.2206,2.14,0.134,0.219,0.008,0.002,0.6,0.037
1228521,2.899,2.12,0.13,0.22,0.008,0.004,0.598,0.04
1229521,4.5222,1.87,0.147,0.203,0.005,0.005,0.616,0.024
1230521,3.5922,2.03,0.148,0.217,0.005,0.002,0.6,0.028
1231521,1.4454,1.95,0.122,0.221,0.011,0.008,0.604,0.034
1232521,-0.401,1.92,0.137,0.207,0.009,0.002,0.601,0.044
1233521,2.728,2.07,0.131,0.218,0.01,0.003,0.607,0.031
1234521,4.058,2.03,0.13,0.206,0.012,0.008,0.599,0.045
1235521,2.5588,2.08,0.143,0.204,0.009,0.004,0.596,0.044
1236521,3.897,1.92,0.15,0.184,0.008,0.006,0.619,0.033
1237521,3.855,2.11,0.135,0.207,0.011,0.002,0.613,0.032
1238521,4.572,1.86,0.163,0.184,0.014,0.002,0.599,0.038
1239521,3.055,2.14,0.13,0.214,0.015,0.004,0.592,0.045
1240521,4.132,2.08,0.143,0.207,0.015,0.003,0.603,0.029
1241521,1.462,2.14,0.105,0.241,0.014,0.006,0.593,0.041
1242521,2.903,2.01,0.134,0.208,0.015,0.007,0.598,0.038
1243521,4.947,2.01,0.13,0.216,0.015,0.005,0.591,0.043
1244521,2.7972,1.96,0.138,0.213,0.02,0.007,0.58,0.042
1245521,4.482,2.06,0.141,0.202,0.009,0.01,0.597,0.041
1246521,4.825,1.98,0.148,0.197,0.017,0.007,0.595,0.036
1247521,2.9642,1.92,0.117,0.226,0.01,0.008,0.591,0.048
1248521,0.1722,2.01,0.147,0.194,0.013,0.007,0.609,0.03
1249521,2.928,1.9,0.129,0.221,0.018,0.01,0.593,0.029
1250521,2.3884,2.05,0.137,0.219,0.026,0.006,0.585,0.027
1251521,1.597,2.03,0.12,0.23,0.018,0.009,0.596,0.027
1252521,2.745,2.04,0.146,0.2,0.021,0.004,0.6,0.029
1253521,3.4702,2.0,0.125,0.231,0.029,0.003,0.589,0.023
1254521,3.7668,2.08,0.12,0.227,0.028,0.004,0.583,0.038
1255521,2.98,1.87,0.151,0.202,0.019,0.006,0.593,0.029
1256521,3.8482,2.08,0.145,0.196,0.023,0.005,0.595,0.036
1257521,1.576,2.05,0.135,0.214,0.028,0.003,0.599,0.021
1258521,3.4344,1.91,0.148,0.196,0.026,0.002,0.6,0.028
1259521,1.9368,1.97,0.133,0.221,0.016,0.005,0.604,0.021
1260521,4.198,1.98,0.133,0.213,0.015,0.001,0.596,0.042
1261521,2.818,2.02,0.143,0.207,0.027,0.007,0.594,0.022
1262521,2.586,1.89,0.138,0.217,0.02,0.004,0.59,0.031
1263521,0.783,1.92,0.145,0.213,0.023,0.002,0.589,0.028
1264521,1.2616,2.09,0.158,0.2,0.018,0.002,0.598,0.024
1265521,3.86,1.94,0.137,0.234,0.027,0.003,0.583,0.016
1266521,3.478,1.95,0.146,0.211,0.015,0.002,0.603,0.023
1267521,0.465,2.07,0.105,0.253,0.033,0.0,0.58,0.029
1268521,3.9682,2.2,0.104,0.246,0.032,0.007,0.583,0.028
1269521,2.3964,2.1,0.117,0.236,0.024,0.005,0.598,0.02
1270521,4.33,2.06,0.126,0.215,0.027,0.003,0.61,0.019
1271521,5.607,2.02,0.133,0.219,0.014,0.008,0.615,0.011
1272521,2.767,2.2,0.117,0.243,0.023,0.004,0.578,0.035
1273521,4.181,1.94,0.132,0.23,0.027,0.006,0.581,0.024
1274521,4.564,2.08,0.127,0.223,0.027,0.006,0.594,0.023
1275521,0.068,2.05,0.13,0.224,0.02,0.003,0.604,0.019
1276521,1.36,1.89,0.163,0.195,0.019,0.002,0.594,0.027
1277521,2.409,2.12,0.128,0.227,0.024,0.002,0.594,0.025
1278521,4.4162,2.03,0.156,0.187,0.035,0.004,0.591,0.027
1279521,2.2172,2.06,0.159,0.189,0.033,0.002,0.597,0.02
1280521,1.548,2.23,0.131,0.228,0.035,0.004,0.577,0.025
1281521,2.1054,1.97,0.134,0.218,0.017,0.001,0.603,0.027
1282521,2.635,2.04,0.148,0.199,0.03,0.006,0.596,0.021
1283521,1.114,2.13,0.132,0.225,0.023,0.005,0.593,0.022
1284521,1.335,1.9,0.132,0.227,0.018,0.004,0.59,0.029
1285521,2.8004,2.09,0.136,0.228,0.039,0.003,0.58,0.014
1286521,2.118,2.03,0.134,0.224,0.023,0.004,0.583,0.032
1287521,4.071,1.9,0.145,0.229,0.02,0.004,0.586,0.016
1288521,3.663,1.99,0.146,0.213,0.018,0.002,0.598,0.023
1289521,2.1324,2.07,0.143,0.196,0.028,0.003,0.608,0.022
1290521,1.221,2.09,0.143,0.212,0.029,0.002,0.583,0.031
1291521,2.3944,2.06,0.144,0.215,0.033,0.003,0.574,0.031
1292521,3.8942,2.13,0.143,0.223,0.031,0.001,0.571,0.031
1293521,3.78,2.09,0.13,0.235,0.024,0.004,0.585,0.022
