timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
901417,4.001,1.84,0.142,0.109,0.0,0.002,0.672,0.075
902417,1.533,1.93,0.128,0.111,0.0,0.002,0.695,0.064
903417,3.348,1.8,0.137,0.097,0.0,0.001,0.695,0.07
904417,4.268,1.8,0.147,0.097,0.0,0.0,0.689,0.067
905417,4.349,1.7,0.145,0.103,0.0,0.001,0.687,0.064
906417,2.924,1.92,0.117,0.113,0.0,0.001,0.705,0.064
907417,4.063,1.91,0.133,0.11,0.001,0.002,0.68,0.074
908417,2.081,1.83,0.139,0.109,0.0,0.0,0.68,0.072
909417,-0.997,1.89,0.132,0.111,0.0,0.002,0.692,0.063
910417,3.263,1.79,0.136,0.11,0.001,0.001,0.667,0.085
911417,3.43,1.93,0.144,0.106,0.001,0.001,0.685,0.063
912417,3.157,1.79,0.126,0.117,0.0,0.002,0.671,0.084
913417,3.024,2.01,0.129,0.116,0.0,0.0,0.69,0.065
914417,2.944,1.95,0.125,0.121,0.0,0.001,0.682,0.071
915417,0.3,1.89,0.131,0.113,0.0,0.001,0.685,0.07
916417,5.328,1.84,0.128,0.119,0.0,0.001,0.675,0.077
917417,2.682,1.7,0.13,0.111,0.001,0.0,0.668,0.09
918417,5.135,1.82,0.143,0.107,0.0,0.002,0.684,0.064
919417,2.025,1.9,0.123,0.12,0.0,0.0,0.689,0.068
920417,2.302,1.89,0.119,0.117,0.0,0.001,0.704,0.059
921417,3.059,1.97,0.124,0.114,0.001,0.002,0.69,0.069
922417,4.314,1.8,0.141,0.106,0.0,0.0,0.682,0.071
923417,3.059,1.87,0.137,0.112,0.0,0.0,0.688,0.063
924417,2.525,1.82,0.144,0.112,0.0,0.0,0.686,0.058
925417,2.858,1.87,0.13,0.115,0.001,0.001,0.68,0.073
926417,3.653,1.87,0.143,0.102,0.0,0.0,0.677,0.078
927417,1.496,1.9,0.122,0.114,0.0,0.002,0.7,0.062
928417,3.719,1.98,0.126,0.118,0.0,0.0,0.687,0.069
929417,1.765,1.93,0.134,0.112,0.0,0.0,0.689,0.065
930417,0.792,1.85,0.136,0.112,0.0,0.001,0.691,0.06
931417,1.622,1.84,0.149,0.109,0.0,0.001,0.687,0.054
932417,1.503,1.88,0.147,0.105,0.0,0.0,0.691,0.057
933417,4.549,1.79,0.149,0.104,0.0,0.0,0.683,0.064
934417,5.75,1.92,0.142,0.104,0.0,0.0,0.68,0.074
935417,3.971,2.02,0.136,0.11,0.0,0.001,0.678,0.075
936417,5.606,1.92,0.152,0.1,0.0,0.001,0.684,0.063
937417,4.217,1.76,0.169,0.091,0.0,0.001,0.667,0.072
938417,2.743,1.8,0.146,0.1,0.0,0.0,0.667,0.087
939417,1.268,1.91,0.124,0.116,0.0,0.0,0.667,0.093
940417,3.653,1.88,0.138,0.1,0.0,0.0,0.669,0.093
941417,7.012,1.77,0.161,0.091,0.001,0.001,0.682,0.064
942417,3.003,1.73,0.15,0.096,0.0,0.002,0.674,0.078
943417,2.526,1.77,0.141,0.11,0.0,0.0,0.679,0.07
944417,3.311,1.97,0.144,0.104,0.0,0.002,0.682,0.068
945417,3.79,1.81,0.147,0.101,0.0,0.001,0.673,0.078
946417,3.431,1.96,0.141,0.109,0.0,0.0,0.679,0.071
947417,2.603,1.84,0.152,0.105,0.0,0.0,0.669,0.074
948417,0.764,1.78,0.144,0.109,0.0,0.001,0.667,0.079
949417,-0.263,1.83,0.135,0.112,0.0,0.0,0.677,0.076
950417,4.171,1.72,0.162,0.091,0.0,0.001,0.676,0.07
951417,3.492,1.97,0.148,0.101,0.0,0.001,0.69,0.06
952417,3.785,1.84,0.147,0.104,0.0,0.0,0.687,0.062
953417,5.021,1.7,0.165,0.101,0.0,0.001,0.681,0.052
954417,2.739,1.76,0.15,0.102,0.0,0.0,0.684,0.064
955417,4.047,1.91,0.135,0.109,0.0,0.002,0.683,0.071
956417,5.435,1.99,0.149,0.106,0.0,0.0,0.679,0.066
957417,1.486,1.84,0.143,0.109,0.0,0.0,0.683,0.065
958417,2.719,1.91,0.145,0.108,0.0,0.0,0.689,0.058
959417,1.288,1.84,0.128,0.112,0.0,0.0,0.69,0.07
960417,2.534,1.77,0.161,0.097,0.0,0.0,0.68,0.062
961417,3.697,1.82,0.153,0.102,0.0,0.002,0.681,0.062
962417,6.051,1.9,0.152,0.103,0.0,0.0,0.676,0.069
963417,3.312,1.76,0.166,0.091,0.0,0.0,0.666,0.077
964417,0.944,1.84,0.154,0.1,0.0,0.0,0.696,0.05
965417,4.67,1.84,0.142,0.104,0.0,0.0,0.686,0.068
966417,4.044,1.68,0.172,0.087,0.0,0.0,0.677,0.064
967417,3.204,1.76,0.168,0.101,0.001,0.001,0.67,0.059
968417,4.075,1.84,0.159,0.092,0.0,0.001,0.673,0.075
969417,3.06,1.72,0.156,0.092,0.0,0.002,0.676,0.074
