timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
720761,-0.4692,2.11,0.092,0.004,0.305,0.112,0.476,0.011
721761,0.5568,2.02,0.116,0.004,0.288,0.107,0.46,0.025
722761,0.7772,2.13,0.106,0.007,0.282,0.112,0.466,0.027
723761,-1.1268,2.16,0.11,0.002,0.279,0.131,0.452,0.026
724761,0.6912,2.11,0.104,0.002,0.286,0.108,0.482,0.018
725761,-1.3766,2.14,0.101,0.005,0.27,0.129,0.47,0.025
726761,1.0384,2.13,0.082,0.007,0.308,0.129,0.458,0.016
727761,1.7118,2.22,0.087,0.004,0.294,0.129,0.463,0.023
728761,0.104,2.09,0.109,0.003,0.293,0.107,0.471,0.017
729761,2.1248,2.21,0.072,0.003,0.297,0.133,0.478,0.017
730761,2.4592,2.17,0.078,0.002,0.293,0.126,0.484,0.017
731761,-1.7524,2.17,0.098,0.001,0.286,0.133,0.472,0.01
732761,-2.1788,2.27,0.089,0.007,0.277,0.12,0.496,0.011
733761,-1.3374,2.23,0.092,0.005,0.281,0.114,0.492,0.016
734761,-0.0524,2.2,0.076,0.005,0.295,0.107,0.501,0.016
735761,-1.0584,2.26,0.091,0.005,0.294,0.108,0.489,0.013
736761,-0.188,2.18,0.085,0.004,0.291,0.116,0.496,0.008
737761,0.6176,2.24,0.092,0.002,0.285,0.127,0.48,0.014
738761,2.3512,2.31,0.082,0.003,0.29,0.13,0.483,0.012
739761,-0.41,2.27,0.1,0.001,0.29,0.102,0.494,0.013
740761,3.5892,2.25,0.078,0.01,0.282,0.135,0.482,0.013
741761,-0.982,2.23,0.084,0.004,0.293,0.121,0.486,0.012
742761,0.492,2.29,0.109,0.004,0.287,0.11,0.481,0.009
743761,0.7148,2.32,0.08,0.01,0.29,0.118,0.492,0.01
744761,3.906,2.27,0.087,0.009,0.291,0.112,0.494,0.007
745761,-1.04,2.19,0.082,0.007,0.29,0.115,0.495,0.011
746761,1.368,2.27,0.075,0.012,0.265,0.156,0.481,0.011
747761,-1.574,2.32,0.071,0.004,0.266,0.146,0.497,0.016
748761,-1.8184,2.34,0.077,0.014,0.27,0.139,0.491,0.009
749761,-2.2472,2.27,0.066,0.005,0.284,0.14,0.489,0.016
750761,0.9396,2.22,0.077,0.005,0.271,0.127,0.505,0.015
751761,-0.582,2.23,0.082,0.014,0.266,0.14,0.486,0.012
752761,-0.7708,2.34,0.085,0.006,0.265,0.124,0.507,0.013
753761,1.6276,2.22,0.082,0.008,0.28,0.128,0.483,0.019
754761,1.7048,2.21,0.091,0.009,0.272,0.122,0.493,0.013
755761,0.1132,2.23,0.086,0.011,0.278,0.113,0.496,0.016
756761,1.112,2.28,0.067,0.008,0.287,0.129,0.492,0.017
757761,1.1532,2.3,0.064,0.004,0.29,0.143,0.486,0.013
758761,0.7604,2.29,0.082,0.005,0.284,0.145,0.47,0.014
759761,-0.6616,2.31,0.082,0.004,0.281,0.143,0.477,0.013
760761,0.2128,2.23,0.091,0.002,0.311,0.126,0.465,0.005
761761,1.6756,2.26,0.086,0.004,0.298,0.124,0.481,0.007
762761,1.4984,2.39,0.078,0.014,0.294,0.131,0.455,0.028
763761,-1.5068,2.33,0.064,0.004,0.307,0.131,0.465,0.029
764761,0.2832,2.31,0.067,0.007,0.292,0.156,0.452,0.026
765761,2.9848,2.35,0.077,0.003,0.292,0.128,0.472,0.028
766761,1.0468,2.3,0.072,0.002,0.289,0.151,0.457,0.029
767761,1.0164,2.29,0.064,0.004,0.278,0.173,0.458,0.023
768761,-0.8584,2.26,0.065,0.005,0.292,0.161,0.446,0.031
769761,-3.2196,2.32,0.072,0.0,0.28,0.165,0.449,0.034
770761,-2.2356,2.28,0.074,0.001,0.286,0.149,0.461,0.029
771761,-0.1028,2.26,0.07,0.001,0.296,0.161,0.439,0.033
772761,0.5016,2.27,0.062,0.0,0.29,0.138,0.464,0.046
773761,-0.52,2.26,0.072,0.002,0.295,0.15,0.44,0.041
774761,1.9348,2.35,0.074,0.006,0.288,0.142,0.454,0.036
775761,-2.9704,2.29,0.066,0.002,0.297,0.147,0.432,0.056
776761,1.2936,2.23,0.07,0.001,0.299,0.138,0.442,0.05
777761,-0.5452,2.25,0.055,0.005,0.289,0.168,0.434,0.049
778761,-0.68,2.31,0.057,0.004,0.284,0.166,0.44,0.049
779761,2.1316,2.27,0.064,0.003,0.311,0.154,0.42,0.048
780761,0.5632,2.29,0.07,0.003,0.299,0.145,0.426,0.057
781761,1.0116,2.31,0.059,0.001,0.312,0.161,0.42,0.047
782761,-0.61,2.27,0.069,0.006,0.309,0.141,0.417,0.058
783761,1.06,2.33,0.06,0.004,0.323,0.162,0.376,0.075
784761,2.1668,2.23,0.054,0.001,0.326,0.17,0.387,0.062
785761,-0.5364,2.26,0.057,0.001,0.325,0.167,0.374,0.076
786761,0.4084,2.27,0.047,0.003,0.309,0.19,0.378,0.073
787761,-0.4616,2.31,0.043,0.001,0.305,0.196,0.39,0.065
788761,-0.0048,2.28,0.045,0.002,0.312,0.193,0.377,0.071
789761,2.4668,2.25,0.046,0.002,0.313,0.201,0.37,0.068
790761,1.0304,2.24,0.046,0.002,0.321,0.195,0.355,0.081
791761,1.7928,2.27,0.049,0.001,0.324,0.2,0.356,0.07
792761,3.0384,2.32,0.037,0.003,0.302,0.193,0.375,0.09
793761,0.9768,2.19,0.054,0.0,0.31,0.186,0.352,0.098
794761,-2.8032,2.31,0.036,0.002,0.327,0.169,0.385,0.081
795761,-4.66,2.28,0.036,0.003,0.288,0.207,0.356,0.11
796761,6.4568,2.19,0.038,0.004,0.294,0.208,0.363,0.093
797761,2.09,2.14,0.045,0.004,0.297,0.211,0.339,0.104
798761,1.2196,2.24,0.045,0.001,0.292,0.211,0.351,0.1
799761,3.3684,2.26,0.039,0.002,0.294,0.211,0.361,0.093
800761,2.4,2.21,0.033,0.001,0.294,0.208,0.371,0.093
801761,-2.6,2.23,0.046,0.001,0.289,0.201,0.366,0.097
802761,1.9436,2.28,0.04,0.001,0.295,0.186,0.387,0.091
803761,-1.5116,2.26,0.036,0.001,0.297,0.175,0.378,0.113
804761,3.6768,2.29,0.033,0.001,0.324,0.165,0.374,0.103
805761,0.2616,2.24,0.045,0.001,0.276,0.189,0.385,0.104
806761,0.6616,2.2,0.039,0.0,0.287,0.185,0.382,0.107
807761,-1.35,2.22,0.037,0.001,0.294,0.187,0.368,0.113
808761,-0.6604,2.23,0.03,0.001,0.291,0.185,0.37,0.123
809761,-0.17,2.13,0.029,0.0,0.3,0.181,0.35,0.14
810761,-2.0284,2.1,0.042,0.002,0.304,0.165,0.35,0.137
811761,1.1784,2.14,0.03,0.001,0.298,0.177,0.364,0.13
812761,2.94,2.25,0.052,0.002,0.295,0.145,0.379,0.127
813761,4.56,2.2,0.049,0.003,0.292,0.156,0.361,0.139
814761,-1.75,2.26,0.042,0.007,0.291,0.151,0.372,0.137
