timestep,ep_rew_mean,ep_len_mean,fold%,check_call%,raise33%,raise66%,raise100%,allin%
1484521,1.2496,2.18,0.091,0.006,0.741,0.135,0.008,0.019
1485521,4.2016,2.19,0.101,0.004,0.74,0.129,0.007,0.019
1486521,-0.1344,2.18,0.095,0.005,0.737,0.135,0.003,0.025
1487521,-0.352,2.37,0.099,0.003,0.744,0.126,0.006,0.022
1488521,-3.032,2.28,0.108,0.002,0.727,0.138,0.003,0.022
1489521,-0.0312,2.21,0.1,0.005,0.74,0.13,0.005,0.02
1490521,-2.3064,2.23,0.096,0.012,0.718,0.134,0.011,0.029
1491521,2.0536,2.19,0.107,0.0,0.745,0.124,0.003,0.021
1492521,3.008,2.13,0.097,0.003,0.741,0.135,0.004,0.02
1493521,0.8696,2.17,0.106,0.005,0.74,0.12,0.004,0.025
1494521,2.0336,2.2,0.105,0.003,0.749,0.116,0.006,0.021
1495521,-1.016,2.14,0.13,0.004,0.732,0.104,0.006,0.024
1496521,-2.02,2.24,0.123,0.005,0.728,0.113,0.006,0.025
1497521,-0.852,2.04,0.116,0.003,0.74,0.125,0.003,0.013
1498521,1.22,2.42,0.131,0.005,0.726,0.108,0.009,0.021
1499521,-2.7624,2.13,0.117,0.005,0.741,0.115,0.008,0.014
1500521,0.6096,2.14,0.137,0.007,0.738,0.1,0.006,0.012
1501521,-1.836,2.24,0.119,0.003,0.732,0.12,0.003,0.023
1502521,-2.408,2.45,0.113,0.002,0.748,0.116,0.004,0.017
1503521,-0.1864,2.1,0.119,0.004,0.737,0.115,0.004,0.021
1504521,-0.5048,2.13,0.131,0.008,0.727,0.107,0.003,0.024
1505521,0.752,2.26,0.126,0.008,0.74,0.1,0.005,0.021
1506521,0.5368,2.3,0.124,0.005,0.736,0.11,0.008,0.017
1507521,1.02,2.39,0.122,0.01,0.727,0.111,0.004,0.026
1508521,0.41,2.14,0.151,0.012,0.712,0.096,0.007,0.022
1509521,1.382,2.19,0.134,0.003,0.733,0.107,0.005,0.018
1510521,1.556,2.2,0.125,0.01,0.731,0.11,0.006,0.018
1511521,-1.6,2.21,0.128,0.006,0.742,0.106,0.002,0.016
1512521,-0.7584,2.24,0.117,0.007,0.733,0.118,0.012,0.013
1513521,0.4208,2.35,0.13,0.007,0.727,0.11,0.011,0.015
1514521,-1.1728,2.01,0.128,0.006,0.737,0.112,0.005,0.012
1515521,-2.0712,1.99,0.134,0.005,0.746,0.103,0.004,0.008
1516521,2.2384,2.31,0.126,0.003,0.746,0.107,0.004,0.014
